Time,Var2,Var3,Var4,Var5,Var6,Var7,LABEL
0.01625,-15566.3797,-2951.051781,18517.43148,-1.515251894,-2.976795005,4.492046899,0
0.0163,-15328.72564,-3322.144735,18650.87037,-1.418498013,-3.05445821,4.472956222,0
0.01635,-15085.91305,-3691.945814,18777.85887,-1.319390698,-3.132347119,4.451737817,0
0.0164,-14838.09453,-4060.288658,18898.38319,-1.219513825,-3.209748975,4.4292628,0
0.01645,-14585.39823,-4427.017903,19012.41614,-1.120412468,-3.285944653,4.40635712,0
0.0165,-14327.91463,-4791.997026,19119.91166,-1.023468199,-3.360265791,4.38373399,0
0.01655,-14065.70992,-5155.100849,19220.81076,-0.929794632,-3.432145262,4.361939894,0
0.0166,-13798.81555,-5516.223121,19315.03867,-0.840153921,-3.501158871,4.341312792,0
0.01665,-13527.24733,-5875.265735,19402.51307,-0.754908048,-3.567052955,4.321961003,0
0.0167,-13251.00041,-6232.143953,19483.14436,-0.674000653,-3.629758402,4.303759055,0
0.01675,-12970.06807,-6586.775774,19556.84385,-0.5969762,-3.689388244,4.286364443,0
0.0168,-12684.44318,-6939.083374,19623.52656,-0.523029387,-3.746221182,4.269250569,0
0.01685,-12394.13089,-7288.986046,19683.11694,-0.45108229,-3.800671877,4.251754167,0
0.0169,-12099.15818,-7636.39726,19735.55544,-0.379898634,-3.853249896,4.233148529,0
0.01695,-11799.57765,-7981.223535,19780.80118,-0.308204685,-3.904512984,4.212717669,0
0.017,-11495.47603,-8323.358272,19818.83431,-0.234795252,-3.955018995,4.189814247,0
0.01705,-11186.96277,-8662.687731,19849.6505,-0.158628235,-4.005280733,4.163908968,0
0.0171,-10874.18174,-8999.0822,19873.26394,-0.078907843,-4.055723891,4.134631734,0
0.01715,-10557.29401,-9332.407188,19889.7012,0.004859221,-4.106655453,4.101796232,0
0.0172,-10236.4886,-9662.513983,19899.00258,0.092829279,-4.15824049,4.065411211,0
0.01725,-9911.958742,-9989.253932,19901.21267,0.184819559,-4.210493304,4.025673746,0
0.0173,-9583.910441,-10312.47019,19896.38063,0.280330086,-4.263279087,3.982949,0
0.01735,-9252.542067,-10632.0112,19884.55327,0.378593535,-4.316329329,3.937735793,0
0.0174,-8918.048246,-10947.72524,19865.77349,0.478643621,-4.369266257,3.890622636,0
0.01745,-8580.605396,-11259.4701,19840.0755,0.579398454,-4.42163633,3.842237876,0
0.0175,-8240.372896,-11567.11109,19807.48399,0.679751087,-4.472948311,3.793197224,0
0.01755,-7897.488337,-11870.52456,19768.0129,0.778658591,-4.522713388,3.744054797,0
0.0176,-7552.065416,-12169.59961,19721.66503,0.875224957,-4.570484041,3.695259084,0
0.01765,-7204.199501,-12464.23484,19668.43434,0.968767711,-4.615887916,3.647120205,0
0.0177,-6853.963582,-12754.34301,19608.3066,1.058867364,-4.658655161,3.599787797,0
0.01775,-6501.42169,-13039.84229,19541.26398,1.145392048,-4.698635906,3.553243858,0
0.0178,-6146.624354,-13320.66263,19467.28699,1.22849968,-4.735808101,3.507308421,0
0.01785,-5789.624941,-13596.73399,19386.35894,1.308615339,-4.770274188,3.461658849,0
0.0179,-5430.476108,-13867.99309,19298.4692,1.386387885,-4.802248057,3.415860172,0
0.01795,-5069.244274,-14134.37166,19203.61593,1.462629975,-4.832033284,3.369403308,0
0.018,-4706.007234,-14395.80232,19101.80955,1.538245108,-4.859994462,3.321749354,0
0.01805,-4340.863158,-14652.20966,18993.07281,1.614151328,-4.886524995,3.272373667,0
0.0181,-3973.929295,-14903.51437,18877.44366,1.691203096,-4.912012674,3.220809578,0
0.01815,-3605.343734,-15149.62883,18754.97256,1.770123708,-4.936807818,3.166684109,0
0.0182,-3235.264619,-15390.45934,18625.72396,1.851446665,-4.96119418,3.109747514,0
0.01825,-2863.865558,-15625.9063,18489.77186,1.935477726,-4.985367487,3.049889761,0
0.0183,-2491.334368,-15855.86494,18347.19931,2.02227297,-5.009420457,2.987147486,0
0.01835,-2117.865172,-16080.22893,18198.0941,2.111640949,-5.033337915,2.921696966,0
0.0184,-1743.655823,-16298.89021,18042.54603,2.203162184,-5.056999767,2.853837583,0
0.01845,-1368.900517,-16511.74399,17880.64451,2.29622869,-5.080193309,2.783964619,0
0.0185,-993.785649,-16718.68855,17712.4742,2.390096386,-5.10263214,2.712535754,0
0.01855,-618.4863278,-16919.62929,17538.11562,2.483947692,-5.123980841,2.640033148,0
0.0186,-243.1608952,-17114.47906,17357.63995,2.576958443,-5.143882928,2.566924484,0
0.01865,132.0466392,-17303.15976,17171.11312,2.668362787,-5.161989453,2.493626666,0
0.0187,507.0127315,-17485.6033,16978.59057,2.757512658,-5.177986673,2.420474015,0
0.01875,881.6260906,-17661.75025,16780.12416,2.843924603,-5.191619377,2.347694774,0
0.0188,1255.79328,-17831.55104,16575.75776,2.927313407,-5.202709566,2.275396159,0
0.01885,1629.427094,-17994.9625,16365.53541,3.007607252,-5.211167495,2.203560243,0
0.0189,2002.450244,-18151.94864,16149.4984,3.084946203,-5.216995997,2.132049794,0
0.01895,2374.78403,-18302.4766,15927.69257,3.159662801,-5.220286492,2.060623691,0
0.019,2746.349038,-18446.51636,15700.16732,3.232247661,-5.221208414,1.988960753,0
