Time,Var2,Var3,Var4,Var5,Var6,Var7
0.23185,-19042.5056087133,3429.49467178081,15613.0109369334,-11.603734239086,2.08991036354506,9.51382387550999
0.2319,-18906.5394971009,3051.75892553295,15854.7805715688,-11.5208504006827,1.85973488624324,9.66111551440858
0.23195,-18763.8560243484,2672.93893045385,16090.9170938954,-11.433873224268,1.6288997535624,9.80497347067483
0.232,-18614.5058861486,2293.16927824468,16321.3366079049,-11.3428338236316,1.39748714415625,9.94534667944462
0.23205,-18458.5421464892,1912.58489713696,16545.9572493532,-11.247764564476,1.16557920263077,10.0821853618146
0.2321,-18296.0202177863,1531.32100411298,16764.6992136742,-11.1486994236595,0.933258470358017,10.2154409532709
0.23215,-18126.9978395796,1149.51305814524,16977.4847814352,-11.0456735866311,0.700607402612234,10.3450661839884
0.2322,-17951.5350604709,767.296711375224,17184.2383490966,-10.9387238306731,0.467708788425372,10.4710150422173
0.23225,-17769.6942179896,384.807760524021,17384.8864574665,-10.8278881168838,0.234645271947874,10.5932428449056
0.2323,-17581.5399165394,2.18209847193742,17579.3578180684,-10.7132059802425,0.0014997670694787,10.7117062131428
0.23235,-17387.1390036001,-380.44433310478,17767.5833367057,-10.5947181109428,-0.231645011753571,10.8263631226662
0.2324,-17186.5605473919,-762.935592694768,17949.4961400876,-10.472466758446,-0.464706145037882,10.9371729034538
0.23245,-16979.8758122715,-1145.15578715175,18125.0315994242,-10.3464953018701,-0.69760096984468,11.0440962716848
0.2325,-16767.1582329862,-1526.96911988521,18294.1273528723,-10.2168486567973,-0.930246679751949,11.1470953365193
0.23255,-16548.4833874995,-1908.23993794511,18456.7233254454,-10.0835728330011,-1.1625607743662,11.2461336073375
0.2326,-16323.9289710329,-2288.83278094938,18612.7617519832,-9.94671535212609,-1.39446067127849,11.3411760233748
0.23265,-16093.5747681751,-2668.61242914747,18762.1871973235,-9.80632479453275,-1.62586414725472,11.4321889417577
0.2327,-15857.5026240308,-3047.44395145969,18904.9465754914,-9.66245121857055,-1.85668895587232,11.5191401744132
0.23275,-15615.7964141221,-3425.19275224868,19040.9891663717,-9.515145696366,-2.08685325611685,11.6019989524532
0.2328,-15368.5420153233,-3801.72462011794,19170.2666354422,-9.36446074257671,-2.31627524448171,11.6807359870289
0.23285,-15115.8272750567,-4176.90577562973,19292.7330506873,-9.21044984061385,-2.54487357470292,11.7553234152873
0.2329,-14857.7419794664,-4550.60291859455,19408.3448980618,-9.05316787160916,-2.77256699398069,11.8257348655604
0.23295,-14594.3778205502,-4922.6832738016,19517.0610943527,-8.89267063125526,-2.99927474706254,11.8919453782884
0.233,-14325.8283644099,-5293.01463899898,19618.8430034098,-8.72901526858813,-3.2249162265671,11.9539314951259
0.23305,-14052.1890183231,-5661.46543180756,19713.6544501316,-8.56225979870387,-3.44941136703608,12.0116711657107
0.2331,-13773.5569974076,-6027.90473715372,19801.4617345622,-8.39246354937539,-3.67268030807454,12.0651438574207
0.23315,-13490.0312903426,-6392.20235330272,19882.2336436462,-8.21968667155532,-3.89464377794245,12.1143304494686
0.2332,-13201.7126253863,-6754.22883970194,19955.9414650892,-8.04399059618421,-4.11522277560554,12.1592133717606
0.23325,-12908.7034351286,-7113.85556331379,20022.5589984433,-7.86543754301688,-4.33433894625631,12.1997764892441
0.2333,-12611.1078207035,-7470.95474559243,20082.0625662968,-7.68409098339635,-4.551914279878,12.2360052632454
0.23335,-12309.0315148482,-7825.39950763232,20134.4310224814,-7.50001514504584,-4.76787147541881,12.2678866204357
0.2334,-12002.581844602,-8177.06391623689,20179.6457608398,-7.31327547748626,-4.98213365325881,12.2954091307162
0.23345,-11691.8676928607,-8525.82302796844,20217.69072083,-7.12393815086903,-5.194624704321,12.3185628551612
0.2335,-11376.99945956,-8871.5529341469,20248.5523937078,-6.93207052175879,-5.40526901515638,12.3373395368864
0.23355,-11058.089022068,-9214.13080407056,20272.2198261395,-6.73774062637274,-5.6139918011984,12.3517324275424
0.2336,-10735.2496952412,-9553.43492995383,20288.6846251959,-6.54101764581221,-5.82071885032018,12.3617364961036
0.23365,-10408.5961905422,-9889.34476992394,20297.940960467,-6.34197139266751,-6.02537684203849,12.3673482346773
0.2337,-10078.2445744573,-10221.7409910448,20299.985565503,-6.14067277134015,-6.22789310008279,12.3685658713943
0.23375,-9744.31222617928,-10550.50550974,20294.8177359202,-5.93719325658312,-6.42819588859057,12.3653891451451
0.2338,-9406.91779508521,-10875.5215324418,20282.4393275279,-5.73160534959488,-6.62621416392022,12.3578195134865
0.23385,-9066.18115810848,-11196.6735942379,20262.8547523472,-5.52398205356276,-6.82187784386689,12.3458598974011
0.2339,-8722.22337704324,-11513.8476003832,20236.0709774273,-5.3143973298424,-7.01511757640577,12.3295149062197
0.23395,-8375.16665548446,-11826.9308662859,20202.0975217712,-5.10292557309187,-7.20586499239856,12.308790565462
0.234,-8025.1342954502,-12135.8121572674,20160.9464527184,-4.88964206838423,-7.39405248225854,12.2836945506143
0.23405,-7672.25065409655,-12440.3817263016,20112.6323803991,-4.67462247064428,-7.57961343032994,12.2542359009458
0.2341,-7316.64110014597,-12740.5313549452,20057.172455092,-4.45794326480199,-7.76248201738259,12.2204252821562
0.23415,-6958.43196998717,-13036.1543924518,19994.5863624398,-4.23968124976182,-7.9425934453165,12.18227469505
0.2342,-6597.75052335231,-13327.1457944565,19924.8963178096,-4.01991400135599,-8.11988375479349,12.1397977561212
0.23425,-6234.72489909699,-13613.402159467,19848.1270585648,-3.79871936323537,-8.2942900361555,12.0930093993626
0.2343,-5869.48407024236,-13894.8217684272,19764.3058386704,-3.57617591053226,-8.46575027747182,12.0419261879758
0.23435,-5502.15779864748,-14171.3046219803,19673.4624206287,-3.35236244461778,-8.63420356659272,11.9865660111822
0.2344,-5132.87658912702,-14442.752476916,19575.6290660439,-3.12735845576497,-8.79958995406491,11.9269484098016
0.23445,-4761.77164369838,-14709.0688800306,19470.8405237298,-2.90124362245172,-8.96185063813012,11.8630942605536
0.2345,-4388.97481472616,-14970.159204803,19359.13401953,-2.67409826817868,-9.12092785439419,11.7950261225447
0.23455,-4014.61855783887,-15225.9306853891,19240.5492432288,-2.44600286116178,-9.27676504572754,11.7227679068611
0.2346,-3638.83588435649,-15476.2924495383,19115.1283338956,-2.21703846481944,-9.42930676026939,11.6463452250606
0.23465,-3261.76031410151,-15721.1555487546,18982.9158628569,-1.98728623973446,-9.57849879695443,11.5657850366607
0.2347,-2883.52582698198,-15960.4329912727,18843.9588182556,-1.75682788324825,-9.72428812401257,11.4811160072327
0.23475,-2504.26681471594,-16194.0397723292,18698.306587046,-1.52574513116614,-9.86662300321961,11.3923681343576
0.2348,-2124.11803232653,-16421.8929034267,18546.010935754,-1.29412018956708,-10.0054529120283,11.2995731015673
0.23485,-1743.21455041317,-16643.9114390103,18387.1259894243,-1.06203524097431,-10.1407286401594,11.2027638811056
0.2349,-1361.69170617388,-16860.0165062345,18221.7082124092,-0.829572865141692,-10.2724022312586,11.1019750963722
0.23495,-979.685054957569,-17070.1313322309,18049.8163871894,-0.596815548947012,-10.4004270585665,10.9972426074855
0.235,-597.330321822094,-17274.1812706016,17871.5115924245,-0.363846102259692,-10.5247577725515,10.8886038747831
0.23505,-214.763354156698,-17472.0938255489,17686.8571797064,-0.130747177764007,-10.6453503525897,10.7760975303256
0.2351,167.87992709025,-17663.7986793357,17495.9187522463,0.102398321883366,-10.7621620794805,10.6597637575691
0.23515,550.463575449677,-17849.2277173341,17298.7641418853,0.335507715546261,-10.8751515717156,10.5396438561413
0.2352,932.851666919848,-18028.3150523549,17095.4633854359,0.568498138627839,-10.9842787700969,10.415780631441
0.23525,1314.90834680897,-18200.9970465937,16886.0886997855,0.801287000691901,-11.0895049556014,10.2882179548814
0.2353,1696.49787828066,-18367.2123367936,16670.7144585138,1.03379158918646,-11.1907927637231,10.1570011745085
0.23535,2077.48469008722,-18526.9018566623,16449.4171665759,1.26592951643965,-11.2881061892444,10.0221766727766
0.2354,2457.7334240649,-18680.008857892,16222.2754338279,1.49761832416345,-11.381410610418,9.88379228622646
0.23545,2837.10898141395,-18826.4789285707,15989.3699471576,1.72877591490095,-11.4706727734178,9.74189685848869
0.2355,3215.47657130797,-18966.2600152548,15750.7834439477,1.95932016929911,-11.5558608474611,9.5965406781339
0.23555,3592.70175879774,-19099.3024424335,15506.6006836366,2.1891693694105,-11.6369443970709,9.44777502763222
0.2356,3968.65051282358,-19225.5589308842,15256.9084180614,2.41824182455081,-11.7138944519306,9.2956526273516
0.23565,4343.18925301631,-19344.9846133119,15001.7953602964,2.64645628441019,-11.7866834609478,9.14022717650941
0.2357,4716.18489878766,-19457.5370528536,14741.3521540668,2.87373158435991,-11.855285390045,8.9815538056569
0.23575,5087.50491731133,-19563.1762585065,14475.671341196,3.09998705340491,-11.9196756601538,8.81968860672074
0.2358,5457.017371363,-19661.8646992116,14204.8473278494,3.3251421709597,-11.9798312533661,8.65468908237815
0.23585,5824.59096556775,-19753.5673151029,13928.9763495359,3.54911696418157,-12.035730626646,8.48661366243625
0.2359,6190.09509487804,-19838.2515314819,13648.1564366047,3.77183168528052,-12.0873538392146,8.31552215390587
0.23595,6553.39989154697,-19915.8872697964,13362.4873782502,3.99320720085338,-12.1346824448684,8.14147524398673
0.236,6914.37627168116,-19986.4469573704,13072.07068569,4.21316467821413,-12.1776996228689,7.96453494462652
0.23605,7272.89597987744,-20049.90553452,12777.0095546434,4.43162595910093,-12.2163900434505,7.78476408432121
0.2361,7628.8316361122,-20106.2404645388,12477.4088284274,4.64851326354754,-12.2507400179876,7.60222675441171
0.23615,7982.05678088822,-20155.4317409708,12173.3749600834,4.86374955017877,-12.2807373437742,7.4169877935671
0.2362,8332.44591985931,-20197.4618938805,11865.015974022,5.07725822515507,-12.3063714593543,7.22911323417083
0.23625,8679.87456645064,-20232.3159938012,11552.4414273514,5.28896348204251,-12.3276332664678,7.03866978439686
0.2363,9024.21928696144,-20259.9816586796,11235.7623717189,5.49879002658982,-12.3445153086574,6.84572528203918
0.23635,9365.35774390413,-20280.4490582855,10915.0913143822,5.70666340051389,-12.3570115780845,6.65034817754212
0.2364,9703.16873886828,-20293.7109176487,10590.5421787813,5.91250971067549,-12.3651177041203,6.45260799341631
0.23645,10037.5322533515,-20299.7625181082,10262.2302647575,6.11625593108965,-12.3688307418406,6.25257481072238
0.2365,10368.3294919876,-20298.6017008123,9930.27220882553,6.31782964672307,-12.3681493836352,6.05031973688359
0.23655,10695.4429239891,-20290.2288676526,9594.78594366427,6.5171593386357,-12.3630737342996,5.84591439563532
0.2366,11018.7563247103,-20274.6469817451,9255.89065703554,6.71417413668484,-12.3536055369365,5.63943140022309
0.23665,11338.1548154827,-20251.8615657943,8913.70675031245,6.90880408755082,-12.3397479348075,5.43094384722805
0.2367,11653.5249065094,-20221.8807030379,8568.35579652928,7.10097993360268,-12.3215057269782,5.22052579334687
0.23675,11964.7545379543,-20184.715035474,8219.96049752049,7.29063337217607,-12.2988851212272,5.00825174902244
0.2368,12271.733120604,-20140.3777608259,7868.64464022272,7.47769684919538,-12.2718940022884,4.79419715306428
0.23685,12574.3515743199,-20088.8846269456,7514.53305262645,7.66210380440562,-12.2405416691811,4.57843786474671
0.2369,12872.502369381,-20030.2539283486,7157.75155896842,7.84378849333764,-12.2048391261844,4.36105063281797
0.23695,13166.0795655628,-19964.5064998423,6798.42693428028,8.0226862223928,-12.1647988048054,4.14211258238369
0.237,13454.9788504148,-19891.6657087067,6436.68685829269,8.19873318344575,-12.1204348591877,3.92170167571308
0.23705,13739.0975749862,-19811.7574443983,6072.6598694129,8.37186667026271,-12.0717628661092,3.69989619581752
0.2371,14018.3347923517,-19724.8101103275,5706.47531797665,8.54202493758011,-12.0188001355692,3.47677519796014
0.23715,14292.5912936963,-19630.8546130803,5338.26331938484,8.70914740224342,-11.9615653920699,3.25241798979747
0.2372,14561.7696438658,-19529.9243507271,4968.154706862,8.87317451364252,-11.9000790888638,3.02690457519217
0.23725,14825.7742142979,-19422.0551989922,4596.28098469509,9.03404793281346,-11.8343630684311,2.80031513558852
0.2373,15084.5112181688,-19307.2854989672,4222.77428079916,9.19171042119313,-11.7644408881895,2.57273046696724
0.23735,15337.8887426172,-19185.656042201,3847.76729958459,9.34610599644568,-11.6903374607157,2.34423146424082
0.2374,15585.8167795998,-19057.2100545586,3471.39327495955,9.49717981812642,-11.6120793764639,2.11489955830822
0.23745,15828.2072543032,-18921.9931785283,3093.78592422585,9.64487831254133,-11.5296945241953,1.88481621162466
0.2375,16064.974057645,-18780.053458445,2715.07940080082,9.78914908115817,-11.4432124336746,1.65406335248711
0.23755,16296.0330766148,-18631.4413237698,2335.40824715581,9.92994100678125,-11.3526638862071,1.42272287939642
0.2376,16521.3022230661,-18476.2095709291,1954.90734786383,10.0672041652584,-11.2580812634192,1.19087709813135
0.23765,16740.7014602138,-18314.4133436917,1573.71188347871,10.200889908253,-11.1594981482884,0.958608240006015
0.2377,16954.1528335316,-18146.1101162136,1191.95728268272,10.3309508057703,-11.0569496995036,0.725998893703783
0.23775,17161.5804993832,-17971.3596739691,809.779174586639,10.4573407175623,-10.9504722487886,0.493131531196741
0.2378,17362.9107519968,-17790.2240930338,427.313341037819,10.5800147463621,-10.8401036846866,0.260088938294931
0.23785,17558.0720480684,-17602.7677177795,44.6956697118951,10.6989292918305,-10.725883043033,0.0269537511728193
0.2379,17746.9950356347,-17409.0571406498,-337.937894984038,10.814042039851,-10.6078509137551,-0.206191126125601
0.23795,17929.6125803008,-17209.1611795711,-720.451400728901,10.9253120076386,-10.4860490253951,-0.439262982273264
0.238,18105.8597894625,-17003.1508534906,-1102.70893597113,11.0326995446498,-10.3605206560735,-0.672178888606115
0.23805,18275.6740338247,-16791.0993562357,-1484.57467758833,11.1361663588762,-10.2313102064278,-0.904856152478226
0.2381,18438.9949728669,-16573.0820319758,-1865.9129408903,11.2356755508854,-10.0984636245697,-1.13721192634557
0.23815,18595.7645773055,-16349.176348365,-2246.58822893981,11.3311916263863,-9.96202796675318,-1.36916365966304
0.2382,18745.9271492648,-16119.4618678954,-2626.46528136867,11.4226805358302,-9.8220518189761,-1.60062871688408
0.23825,18889.4293395877,-15884.0202178366,-3005.40912175039,11.5101096617006,-9.67858484170483,-1.8315248200258
0.2383,19026.2201689716,-15642.9350616441,-3383.28510732683,11.5934478844058,-9.53167819870274,-2.06176968573315
0.23835,19156.2510460712,-15396.2920684515,-3759.95897761892,11.6726655496095,-9.38138408763848,-2.29128146200114
0.2384,19279.4757833442,-15144.1788811591,-4135.29690218435,11.7477345340512,-9.22775616398894,-2.51997837009245
0.23845,19395.8506102307,-14886.6850835933,-4509.16552663664,11.8186281839038,-9.07084905833345,-2.74777912560051
0.2385,19505.3341903165,-14623.9021691438,-4881.4320211719,11.8853214041743,-8.91071880815684,-2.97460259604767
0.23855,19607.8876357047,-14355.923507928,-5251.9641277759,11.9477905766092,-8.74742236635799,-3.20036821028149
0.2386,19703.4745193784,-14082.8443129068,-5620.63020647088,12.0060136499514,-8.58101803318712,-3.42499561679464
0.23865,19792.0608852017,-13804.7616054077,-5987.29927979321,12.0599700320501,-8.41156495920711,-3.64840507287335
0.2387,19873.6152620818,-13521.7741819252,-6351.84108015583,12.1096407075176,-8.23912358945823,-3.8705171180898
0.23875,19948.1086755181,-13233.9825796184,-6714.12609589895,12.1550081146449,-8.0637551645629,-4.09125295011249
0.2388,20015.5146572737,-12941.4890408302,-7074.02561644276,12.1960562695098,-7.88552216987647,-4.31053409966386
0.23885,20075.809252783,-12644.3974770395,-7431.41177574271,12.2327706232657,-7.70448783657906,-4.52828278671721
0.2389,20128.9710327496,-12342.8134336526,-7786.15759909626,12.2651382196683,-7.52071660396264,-4.7444216157363
0.23895,20174.981102322,-12036.8440535608,-8138.13704876049,12.2931475447303,-7.33427362181839,-4.95887392294254
0.239,20213.8231090367,-11726.5980396838,-8487.22506935216,12.3167887027165,-7.14522521811297,-5.17156348463422
0.23905,20245.483248112,-11412.1856166415,-8833.29763146969,12.336053252272,-6.9536384002313,-5.38241485207148
0.2391,20269.9502697697,-11093.7184922273,-9176.23177754163,12.3509344070835,-6.75958132634911,-5.59135308076517
0.23915,20287.2154831045,-10771.3098174873,-9515.90566561646,12.3614268543021,-6.56312280082073,-5.79830405351223
0.2392,20297.2727581802,-10445.0741459014,-9852.19861227805,12.367526956568,-6.36433274205308,-6.0031942145458
0.23925,20300.1185256668,-10115.1273921129,-10184.9911335531,12.3692325451141,-6.16328167242112,-6.2059508727239
0.2393,20295.7517799001,-9781.58679060425,-10514.1649892951,12.3665431452651,-5.96004118496028,-6.40650196033574
0.23935,20284.174079181,-9444.57085338699,-10839.6032257932,12.3594597513714,-5.75468342644732,-6.60477632495508
0.2394,20265.3895440054,-9104.19932694344,-11161.1902170612,12.347985052776,-5.54728155863712,-6.8007034941699
0.23945,20239.4048529699,-8760.59314908835,-11478.8117038808,12.3321231850645,-5.33790923766213,-6.99421394743348
0.2395,20206.2292421781,-8413.8744057014,-11792.3548364759,12.3118799791446,-5.12664107286177,-7.18523890631396
0.23955,20165.8745020346,-8064.16628686441,-12101.7082151694,12.2872626965982,-4.91355210278765,-7.37371059384168
0.2396,20118.3549721113,-7711.59304256913,-12406.7619295414,12.2582802816205,-4.69871825139419,-7.55956203025748
0.23965,20063.6875339681,-7356.27993869265,-12707.4075952747,12.2249430769779,-4.48221580604692,-7.74272727096218
0.2397,20001.8916074135,-6998.35321264002,-13003.5383947727,12.1872631016747,-4.26412187340263,-7.92314122830335
0.23975,19932.9891442261,-6637.94002862708,-13295.0491155982,12.1452537552485,-4.04451385940265,-8.10073989587716
0.2398,19857.0046199939,-6275.16843268161,-13581.8361873115,12.0989301015619,-3.8234699261105,-8.27546017548272
0.23985,19773.9650239735,-5910.16730803393,-13863.7977159388,12.0483085576706,-3.60106847866264,-8.44724007903938
0.2399,19683.8998521042,-5543.06632976212,-14140.8335223413,11.9934072043661,-3.37738862202521,-8.61601858237226
0.23995,19586.8410974224,-5173.99591913277,-14412.8451782889,11.9342454652242,-3.15250965232042,-8.78173581293521
0.24,19482.8232385124,-4803.08719765297,-14679.7360408587,11.8708444233026,-2.92651151436488,-8.94433290896919
0.24005,19371.8832259382,-4430.47194152223,-14941.4112844152,11.8032264851916,-2.69947430068725,-9.10375218453582
0.2401,19254.0604714624,-4056.28253486648,-15197.7779365952,11.7314157214662,-2.47147870483557,-9.2599370166622
0.24015,19129.396834623,-3680.65192273216,-15448.7449118901,11.6554375192253,-2.24260552312816,-9.41283199612873
0.2402,18997.9366072991,-3303.71356382879,-15694.2230434695,11.5753189254056,-2.01293610497105,-9.56238282046615
0.24025,18859.72649632,-2925.60138378788,-15934.1251125314,11.4910882823958,-1.78255186039625,-9.70853642203115
0.2403,18714.8156085888,-2546.44972687081,-16168.3658817172,11.4027755902662,-1.55153470029607,-9.85124089000174
0.24035,18563.2554336831,-2166.39330767443,-16396.8621260079,11.3104121286566,-1.31996654458587,-9.9904455841024
0.2404,18405.0998245651,-1785.56716279775,-16619.5326617666,11.2140308188767,-1.08792975626467,-10.1261010626437
0.24045,18240.4049765638,-1404.10660331605,-16836.298373247,11.1136658283925,-0.855506655138612,-10.2581591732856
0.2405,18069.2294087315,-1022.1471655389,-17047.0822431918,11.0093529490316,-0.622779938561122,-10.3865730105022
0.24055,17891.6339429324,-639.824562131537,-17251.8093808001,10.9011291883765,-0.389832196882174,-10.5112969915261
0.2406,17707.6816812608,-257.274633505488,-17450.4070477545,10.7890331480406,-0.156746328498239,-10.6322868195741
0.24065,17517.437982017,125.366699655712,-17642.8046816719,10.6731046005256,0.0763949357678241,-10.7494995363252
0.2407,17320.9704379172,507.963485736488,-17828.9339236529,10.5533848838928,0.309508630586593,-10.8628935145112
0.24075,17118.3488522623,890.379790855896,-18008.7286431175,10.4299164689121,0.54251202603737,-10.9724284949812
0.2408,16909.6452136017,1272.4797470389,-18182.1249606398,10.302743356202,0.775322228398613,-11.0780655846324
0.24085,16694.9336691403,1654.12759905782,-18349.0612681973,10.1719106330968,1.00785663652442,-11.179767269653
0.2409,16474.2905001074,2035.18775341487,-18509.4782535215,10.0374648879491,1.24003255473368,-11.2774974427147
0.24095,16247.7940951838,2415.52482650089,-18663.3189216839,9.8994537603307,1.47176764015486,-11.3712214005174
0.241,16015.5249224252,2795.00369216451,-18810.528614589,9.757926358685,1.7029795169391,-11.460905875656
0.24105,15777.5654998992,3173.48952785643,-18951.0550277549,9.61293280168194,1.93358620733002,-11.5465190090438
0.2411,15534.0003677278,3550.84786300454,-19084.8482307316,9.4645246491622,2.16350575705436,-11.6280304062484
0.24115,15284.9160583123,3926.94462643564,-19211.8606847471,9.31275443634624,2.39265665517691,-11.705411091555
0.2412,15030.40106545,4301.64619350271,-19332.0472589519,9.15767610819237,2.62095746269937,-11.7786335709236
0.24125,14770.5458124685,4674.81943194276,-19445.3652444105,8.99934454701512,2.84832721757352,-11.8476717646206
0.2413,14505.4426215754,5046.33175065961,-19551.7743722343,8.83781602011541,3.07468508305567,-11.912501103203
0.24135,14235.1856814485,5416.05114754,-19651.2368289877,8.67314770166873,3.29995074679607,-11.9730984484967
0.2414,13959.871013455,5783.84625660047,-19743.7172700546,8.50539812121918,3.52404407726775,-12.0294421985189
0.24145,13679.5964368844,6149.58639351773,-19829.1828304013,8.33462667827836,3.74688551044325,-12.0815121887535
0.2415,13394.4615350454,6513.14160417228,-19907.6031392169,8.16089409878949,3.96839572989732,-12.1292898287187
0.24155,13104.5676197566,6874.38271184204,-19978.9503315979,7.98426194205173,4.18849604753601,-12.1727579896197
0.2416,12810.0176945983,7233.18136338901,-20043.1990579865,7.80479305481909,4.40710809184652,-12.2119011466975
0.24165,12510.9164174431,7589.41007350994,-20100.3264909523,7.62255107052181,4.62415417355574,-12.2467052441094
0.2417,12207.3700636402,7942.94227203795,-20150.3123356774,7.43760086763931,4.83955699677679,-12.277157864448
0.24175,11899.4864878923,8293.65234955286,-20193.1388374444,7.2500080617099,5.05324001464513,-12.3032480763869
0.2418,11587.3750851536,8641.41570172585,-20228.7907868786,7.05983946102459,5.2651271450739,-12.3249666061304
0.24185,11271.1467511336,8986.10877153825,-20257.2555226711,6.8671625536732,5.47514310631068,-12.3423056600157
0.2419,10950.9138432682,9327.60909471425,-20278.5229379817,6.67204596699249,5.68321315321083,-12.3552591202352
0.24195,10626.7901406797,9665.79534332295,-20292.5854840019,6.47455895074568,5.88926339864442,-12.3638223494219
0.242,10298.8908033838,10000.5473680529,-20299.4381714359,6.27477183607437,6.093220551788,-12.3679923878942
0.24205,9967.33233133735,10331.7462383642,-20299.0785697008,6.0727555181731,6.2950122166816,-12.3677677348865
0.2421,9632.23252366113,10659.2742861629,-20291.5068098232,5.86858191947421,6.49456665152773,-12.3631485710337
0.24215,9293.71043702439,10983.0151476402,-20276.7255846638,5.66232347189451,6.69181305262862,-12.3541365245549
0.2422,8951.88634337491,11302.8538038206,-20254.7401471947,5.45405358102321,6.88668131705655,-12.3407348981115
0.24225,8606.8816876178,11618.6766190296,-20225.5583066466,5.24384611083748,7.07910230493282,-12.322948415802
0.2423,8258.81904506168,11930.3713831634,-20189.1904282243,5.03177585048881,7.26900762711028,-12.3007834776308
0.24235,7907.82207811831,12237.8273520605,-20145.649430178,4.81791799953237,7.4563298953195,-12.2742478948835
0.2424,7554.01549238792,12540.9352865236,-20094.9507789107,4.60234863444636,7.64100251674932,-12.2433511512273
0.24245,7197.52499278183,12839.5874891739,-20037.1124819549,4.38514419661486,7.82295992491407,-12.2081041215605
0.2425,6838.47723901281,13133.6778452116,-19972.1550842236,4.16638195726073,8.00213740324784,-12.1685193605401
0.24255,6476.99980048521,13423.1018610581,-19900.1016615424,3.94613950487869,8.17847130541129,-12.1246108103215
0.2426,6113.22111068349,13707.7567014424,-19820.9778121251,3.72449520710903,8.35189888741926,-12.0763940945598
0.24265,5747.2704217875,13987.5412241072,-19734.8116458939,3.50152770045752,8.52235850854099,-12.02388620903
0.2427,5379.2777583792,14262.3560184888,-19641.6337768672,3.27731634643173,8.68978949396042,-11.9671058404236
0.24275,5009.37387084635,14532.1034422372,-19541.4773130828,3.05194072065733,8.85413232575968,-11.9060730464484
0.2428,4637.69018826567,14796.6876567848,-19434.3778450496,2.82548106258299,9.01532852112233,-11.8408095837367
0.24285,4264.35877163312,15056.0146602527,-19320.373431885,2.59801776622124,9.173320805358,-11.7713385716106
0.2429,3889.51226620921,15309.9923226988,-19199.5045889073,2.36963182185215,9.32805301213373,-11.6976848340172
0.24295,3513.28385404176,15558.5304184889,-19071.8142725298,2.14040430815972,9.47947023772798,-11.6198745459189
0.243,3135.80720618306,15801.5406579147,-18937.3478640969,1.91041682855862,9.62751874784647,-11.5379355764363
0.24305,2757.21643556051,16038.936715927,-18796.1531514867,1.67975100906355,9.77214610344179,-11.4518971125365
0.2431,2377.64604921426,16270.6342624194,-18648.2803116328,1.44848893073686,9.91330107538849,-11.3617900061565
0.24315,1997.23090111232,16496.5509899849,-18493.7818910965,1.21671263574592,10.0509337429355,-11.2676463787124
0.2432,1616.10614430811,16716.6066429072,-18332.7127872145,0.984504556176236,10.1849954200947,-11.1694999763019
0.24325,1234.40718368491,16930.7230441329,-18165.130227817,0.751947029270493,10.3154387323169,-11.0673857616183
0.2433,852.269627758917,17138.8241239492,-17991.0937517073,0.519122720734862,10.442217561494,-10.9613402822597
0.24335,469.829241122289,17340.8359459204,-17810.6651870419,0.28611414881264,10.5652871024989,-10.8514012513424
0.2434,87.2218968413585,17536.6867322952,-17623.9086291357,0.0530041079487559,10.6846038126489,-10.7376079206284
0.24345,-295.416470192255,17726.3068870412,-17430.8904168481,-0.180124793444671,10.8001254442744,-10.6200006508605
0.2435,-677.949911603069,17909.6290224576,-17231.6791108537,-0.413189716813513,10.9118110218393,-10.4986213050564
0.24355,-1060.24251347611,18086.5879839665,-17026.3454704896,-0.646108047632694,11.0196208646701,-10.373512817068
0.2436,-1442.15844501402,18257.1208753298,-16814.962430315,-0.878796988163442,11.1235165901997,-10.2447196020668
0.24365,-1823.56200640089,18421.1670814952,-16597.6050750935,-1.11117400464224,11.2234611285844,-10.1122871239727
0.2437,-2204.31767823909,18578.6682936354,-16374.3506153955,-1.34315643518507,11.3194187601127,-9.97626232495811
0.24375,-2584.2901701438,18729.5685312798,-16145.2783611352,-1.57466193293896,11.4113551223342,-9.83669318942557
0.2438,-2963.34446986149,18873.8141641816,-15910.4696943193,-1.80560808700062,11.4992372697725,-9.69362918280218
0.24385,-3341.34589118314,19011.3539311513,-15670.0080399673,-2.03591285886705,11.5830336656066,-9.54712080676983
0.2439,-3718.16012330432,19142.1389604634,-15423.9788371582,-2.26549422011068,11.6627142652914,-9.39722004521089
0.24395,-4093.65327891952,19266.1227869715,-15172.4695080511,-2.49427058220981,11.738250488757,-9.24397990657726
0.244,-4467.69194264106,19383.261368786,-14915.5694261441,-2.72216044570219,11.8096153140288,-9.08745486835669
0.24405,-4840.14321793361,19493.5131010991,-14653.3698831646,-2.94908281925915,11.8767832243447,-8.92770040511551
0.2441,-5210.87477605968,19596.8388324616,-14385.9640564011,-3.17495688835238,11.9397303232196,-8.76477343489712
0.24415,-5579.75490358184,19693.2018779562,-14113.4469743735,-3.3997024258579,11.9984342583929,-8.59873183256485
0.2442,-5946.65254930532,19782.5680306709,-13835.9154813647,-3.62323946680898,12.0528743348435,-8.42963486806431
0.24425,-6311.43736899488,19864.9055696612,-13553.4682006655,-3.84548869917637,12.1030314012692,-8.25754270212248
0.2443,-6673.97977085152,19940.1852689822,-13266.2054981298,-4.06637113949478,12.1488879587127,-8.0825168192475
0.24435,-7034.15095928988,20008.3804044092,-12974.2294451184,-4.28580850022426,12.1904280125521,-7.90461951235735
